IdLogement,IdMutation
14961,756
15309,757
15383,758
15588,759
15701,760
16836,761
5200,761
19766,761
16872,762
5488,762
25496,762
17391,763
17967,764
19222,765
20615,766
12632,766
25490,766
21023,767
17695,767
22438,767
21475,768
22199,769
3535,769
22209,770
19911,770
22637,771
2464,771
20612,771
22868,772
26979,772
27746,772
24829,772
26412,772
23169,773
23727,774
23888,775
24172,776
25704,777
26683,778
26703,779
27010,780
26872,781
26987,782
27298,783
27363,784
1131,784
21151,784
27436,785
9119,785
23118,785
29751,785
27520,786
16386,786
14221,786
27724,787
28570,788
28847,789
25745,789
28869,790
6747,790
28873,791
28960,792
10007,792
30839,793
141,794
4412,795
5026,796
12043,796
6105,797
8042,798
8051,799
8319,799
9105,800
9487,801
9694,802
11916,803
18089,804
18393,805
18699,806
30562,806
18804,807
19282,808
20422,809
20747,810
19122,810
10281,810
28443,810
10770,810
12351,810
22702,810
22274,811
22623,812
22650,813
7577,813
15327,813
27282,813
22691,814
10229,814
14747,814
31105,814
32276,814
22725,815
26463,815
10338,815
23619,815
22700,815
22801,816
24713,817
25510,818
25535,819
26051,820
28357,821
17232,821
28683,822
29843,823
29944,824
7464,824
29967,825
142,826
13778,827
143,828
2182,829
4642,829
4849,829
13549,829
6789,830
6998,831
7010,832
7128,833
4269,833
28239,833
6865,834
7104,835
9729,836
9758,837
10401,838
10455,839
10525,840
10541,841
11224,842
4318,842
11669,843
11931,844
12036,845
16242,845
13152,846
14827,847
30207,847
14944,848
15829,849
16197,850
16432,851
16780,852
17031,853
17338,854
17857,855
17864,856
18146,857
24748,857
24830,857
18369,858
21071,859
22903,860
22954,861
22959,862
23008,863
23828,864
23862,865
24198,866
23918,867
23929,868
23971,869
24007,870
1608,870
24067,871
24068,872
24159,873
24717,874
24850,875
26197,876
26326,877
27120,878
27244,879
24768,879
27355,880
15036,880
29212,880
28046,881
28216,882
28276,883
28482,884
28944,885
28952,886
144,887
8119,888
4485,888
146,889
22617,889
147,890
148,891
149,892
22022,892
9633,892
150,893
15778,894
23983,895
152,896
4119,897
4132,898
4156,899
4121,900
10801,901
6283,901
153,902
8343,902
159,903
161,904
162,905
163,906
6996,906
164,907
166,908
4019,908
167,909
168,910
186,911
14246,912
25459,912
169,913
170,914
175,915
178,916
26455,916
8225,916
22513,916
26420,916
179,917
15597,917
180,918
181,919
182,920
17845,920
4445,921
6503,922
9148,923
9174,924
14557,925
15391,926
16750,927
5162,927
11234,927
32693,927
17023,928
17316,929
9159,929
26744,930
183,931
7123,932
7125,933
12744,933
12395,934
12428,935
15477,936
20283,937
7625,937
15051,937
21688,937
184,938
6736,939
1318,939
27769,939
31129,939
8832,940
9561,941
10849,942
10943,943
2457,943
11159,943
8810,943
14542,944
16313,945
16322,946
2202,946
18462,947
28043,947
19897,948
20202,949
15908,949
20224,950
26368,950
20412,951
20773,952
20651,953
25275,953
20802,954
22917,955
24956,956
9187,956
22200,956
185,957
4970,958
9756,959
21108,959
15217,960
26422,961
30896,962
31079,963
187,964
188,965
189,966
190,967
17264,967
191,968
206,969
210,970
9538,971
25799,972
25957,973
23094,973
26002,974
22552,974
26496,975
26919,976
26961,977
30134,978
30408,979
30332,980
30392,981
30503,982
192,983
193,984
194,985
195,986
199,987
200,988
1243,989
1280,990
1328,991
1329,991
6535,992
27201,992
29899,992
6707,993
5311,993
29270,993
33265,993
6754,994
7498,995
8798,996
19799,996
20925,996
13547,997
13548,998
16726,999
18748,1000
18811,1001
18757,1002
18770,1003
18800,1004
19060,1005
27570,1006
196,1007
7297,1007
197,1008
198,1009
9488,1010
16530,1010
9515,1011
17097,1011
11009,1012
2282,1012
22178,1012
17274,1012
18752,1012
201,1013
202,1014
11381,1014
3911,1015
9245,1016
13228,1017
13229,1018
13260,1019
11590,1019
18767,1020
32004,1021
32171,1022
32244,1023
32289,1024
17795,1024
32305,1025
203,1026
12189,1026
5694,1027
17948,1028
18144,1029
6181,1029
18999,1029
204,1030
4041,1031
5718,1032
